User_ID,Date_Only,Trajectory_Risk_Score,Risk_Level,ML_Anomaly_Label,ML_Anomaly_Score,Rule_Based_Anomaly,ML_Anomaly_Binary,Both_Anomaly,Dominant_Direction,Direction_Changes
2,2009-01-20,36.22194230575674,Low Risk,Normal,0.11026782551607384,1,0,0,West,511
2,2008-11-17,36.214868405268774,Low Risk,Normal,0.13201600243903772,1,0,0,North,1130
3,2009-01-02,36.12356636470229,Low Risk,Normal,0.14080122098751247,1,0,0,North,1359
2,2009-02-13,36.09072557309085,Low Risk,Normal,0.10628122993868466,1,0,0,West,366
1,2008-12-10,36.07828180553766,Low Risk,Normal,0.12485058419258754,1,0,0,North,893
3,2009-01-01,36.06954200957628,Low Risk,Normal,0.13883397366374373,1,0,0,North,1290
2,2008-11-04,36.05993830546704,Low Risk,Normal,0.14459038064857926,1,0,0,North,1452
9,2008-11-06,36.05787040109246,Low Risk,Normal,0.10021309820404328,1,0,0,East,185
8,2008-11-04,36.03176247789945,Low Risk,Normal,0.09787293007249986,1,0,0,North,112
4,2009-07-26,36.02726717991978,Low Risk,Normal,0.14819150262580477,1,0,0,North,1547
6,2008-11-05,36.02433987963484,Low Risk,Normal,0.0986706398115817,1,0,0,West,133
5,2008-10-30,36.005855655750594,Low Risk,Normal,0.1366669744285806,1,0,0,North,1213
7,2008-10-31,35.96891837435227,Low Risk,Normal,0.1441930059544877,1,0,0,North,1419
4,2009-05-21,35.96866008737071,Low Risk,Normal,0.13336808135063177,1,0,0,East,1110
9,2008-11-10,35.95269528050382,Low Risk,Normal,0.1262831422188183,1,0,0,North,904
3,2009-01-12,35.93315866922101,Low Risk,Normal,0.14683878574116987,1,0,0,North,1486
7,2008-12-14,35.91040801230951,Low Risk,Normal,0.14030097358896382,1,0,0,North,1294
9,2008-10-25,35.90055606246345,Low Risk,Normal,0.11154594879571683,1,0,0,South,471
4,2008-11-10,35.89181093178781,Low Risk,Normal,0.14073634691564435,1,0,0,North,1302
9,2008-10-24,35.886317637558506,Low Risk,Normal,0.1047619670528937,1,0,0,North,274
6,2008-11-15,35.874886718795,Low Risk,Normal,0.09711363849007659,1,0,0,East,53
5,2008-11-15,35.77683449282422,Low Risk,Normal,0.1374552794818827,1,0,0,North,1181
6,2008-11-08,35.74263147056836,Low Risk,Normal,0.13556803745528911,1,0,0,South,1119
3,2009-01-09,35.709985767030005,Low Risk,Normal,0.13394812336239698,1,0,0,South,1065
1,2008-10-23,35.698100018703876,Low Risk,Normal,0.1113418965707823,1,0,0,North,417
2,2008-12-07,35.68632063747476,Low Risk,Normal,0.14588353534030124,1,0,0,West,1400
9,2008-11-08,35.6244628474805,Low Risk,Normal,0.13238366431379422,1,0,0,North,1000
0,2008-10-27,35.579812096058845,Low Risk,Normal,0.09866292530393361,1,0,0,West,27
1,2008-11-09,35.53011637341895,Low Risk,Normal,0.12321921493230792,1,0,0,North,716
0,2009-06-04,35.51856182721163,Low Risk,Normal,0.11280382921521043,1,0,0,North,416
3,2009-06-04,35.51856182721163,Low Risk,Normal,0.11280382921521043,1,0,0,North,416
3,2009-01-18,35.48786330717452,Low Risk,Normal,0.11025666341175117,1,0,0,West,336
0,2009-04-14,35.44114876274973,Low Risk,Normal,0.12080750017985975,1,0,0,East,626
3,2009-04-14,35.44114876274973,Low Risk,Normal,0.12080750017985975,1,0,0,East,626
0,2009-04-29,35.42899426967687,Low Risk,Normal,0.13594061187299517,1,0,0,East,1055
3,2009-04-29,35.42899426967687,Low Risk,Normal,0.13594061187299517,1,0,0,East,1055
2,2008-11-08,35.42102402179615,Low Risk,Normal,0.14658887157331224,1,0,0,North,1357
0,2009-06-27,35.39282990799867,Low Risk,Normal,0.14104250180225503,1,0,0,North,1192
3,2009-06-27,35.39282990799867,Low Risk,Normal,0.14104250180225503,1,0,0,North,1192
5,2009-03-11,35.33458227528221,Low Risk,Normal,0.10063754918606405,1,0,0,North-West,25
4,2009-03-20,35.33407904951678,Low Risk,Normal,0.13596114568216472,1,0,0,North,1033
8,2008-12-10,35.3312559008183,Low Risk,Normal,0.11583720924875984,1,0,0,South,458
0,2009-04-26,35.17330963390578,Low Risk,Normal,0.13285166104334212,1,0,0,West,906
3,2009-04-26,35.17330963390578,Low Risk,Normal,0.13285166104334212,1,0,0,West,906
4,2009-04-03,35.142927441667126,Low Risk,Normal,0.13152822580800033,1,0,0,North,861
5,2008-11-24,35.1165226155451,Low Risk,Normal,0.14450261465608183,1,0,0,North,1225
3,2009-02-02,35.11479642725571,Low Risk,Normal,0.11522432992114445,1,0,0,East,389
3,2009-01-21,35.08652428543372,Low Risk,Normal,0.12793397555978853,1,0,0,East,745
6,2008-10-25,35.04023205023732,Low Risk,Normal,0.15070993284826628,1,0,0,North,1384
3,2008-11-06,35.00567475005348,Low Risk,Normal,0.15173388905558904,1,0,0,North,1405
1,2008-11-19,35.00441109376449,Low Risk,Normal,0.13002019077073224,1,0,0,North,785
3,2008-12-17,34.900197345624406,Low Risk,Normal,0.14238193557007045,1,0,0,North,1113
4,2009-07-11,34.851965242549305,Low Risk,Normal,0.15263007380101312,1,0,0,North,1394
4,2009-01-27,34.84049518345346,Low Risk,Normal,0.10728001295681355,1,0,0,North,97
3,2008-10-31,34.79965040758496,Low Risk,Normal,0.14518247494721553,1,0,0,North,1169
4,2008-12-06,34.71065107256177,Low Risk,Normal,0.1520213439269763,1,0,0,North,1343
2,2008-11-03,34.68690557244697,Low Risk,Normal,0.15218429247691134,1,0,0,North,1342
9,2008-11-02,34.676944364984145,Low Risk,Normal,0.12984233175696652,1,0,0,South,702
3,2009-01-30,34.67353024898238,Low Risk,Normal,0.13957662568041584,1,0,0,South,979
2,2009-02-16,34.67193961857002,Low Risk,Normal,0.13668164390041015,1,0,0,West,896
3,2009-02-19,34.67118468104091,Low Risk,Normal,0.12365339777925238,1,0,0,North-West,524
4,2009-04-14,34.65945533666373,Low Risk,Normal,0.12837635550461285,1,0,0,East,656
6,2008-11-19,34.6546417047201,Low Risk,Normal,0.14236204809538194,1,0,0,North,1054
5,2009-01-15,34.650699747600754,Low Risk,Normal,0.13076193854705354,1,0,0,North,722
2,2008-11-12,34.64577049559723,Low Risk,Normal,0.15522528246225348,1,0,0,North,1419
4,2009-03-21,34.62671191071313,Low Risk,Normal,0.15135469594946283,1,0,0,North,1304
3,2009-01-26,34.58263152449851,Low Risk,Normal,0.14096523386262333,1,0,0,North,997
2,2009-03-08,34.577270827456765,Low Risk,Normal,0.11613217838434547,1,0,0,West,287
0,2009-04-15,34.554593667893656,Low Risk,Normal,0.12063106612140495,1,0,0,West,410
3,2009-04-15,34.554593667893656,Low Risk,Normal,0.12063106612140495,1,0,0,West,410
4,2009-06-07,34.528607900754295,Low Risk,Normal,0.15227779477209963,1,0,0,North,1307
2,2008-11-06,34.5210356137655,Low Risk,Normal,0.13983197735751102,1,0,0,North,950
2,2009-01-23,34.51763924044247,Low Risk,Normal,0.12962888230313063,1,0,0,North,658
2,2008-12-28,34.455824816215596,Low Risk,Normal,0.10803462038166722,1,0,0,West,27
4,2009-02-18,34.43538375832205,Low Risk,Normal,0.15007676600138814,1,0,0,North,1222
9,2008-11-07,34.43508192764818,Low Risk,Normal,0.13238454322317939,1,0,0,North,717
0,2009-05-01,34.408449005734724,Low Risk,Normal,0.14599153749449545,1,0,0,North,1099
3,2009-05-01,34.408449005734724,Low Risk,Normal,0.14599153749449545,1,0,0,North,1099
2,2008-12-23,34.407897083909255,Low Risk,Normal,0.10941533154888933,1,0,0,North,55
0,2008-10-29,34.39331949399769,Low Risk,Normal,0.11072820704590391,1,0,0,South,89
0,2009-05-03,34.334394104535576,Low Risk,Normal,0.1354665699897345,1,0,0,West,781
3,2009-05-03,34.334394104535576,Low Risk,Normal,0.1354665699897345,1,0,0,West,781
5,2009-02-25,34.294942510792545,Low Risk,Normal,0.10927092391223436,1,0,0,North,24
5,2009-02-24,34.28776059184783,Low Risk,Normal,0.11223905034352144,1,0,0,North,107
2,2008-11-23,34.25626702926719,Low Risk,Normal,0.14596396955021096,1,0,0,North,1062
0,2008-11-21,34.24425371527031,Low Risk,Normal,0.11011403114508833,1,0,0,North,36
4,2009-06-04,34.16808258452184,Low Risk,Normal,0.1297753632748604,1,0,0,North,579
4,2009-02-21,34.13090969608512,Low Risk,Normal,0.13747855470874387,1,0,0,North,790
1,2008-12-12,34.066757432860435,Low Risk,Normal,0.13902958350244393,1,0,0,North,819
0,2009-04-06,34.05688191879995,Low Risk,Normal,0.13574817212184348,1,0,0,North,723
3,2009-04-06,34.05688191879995,Low Risk,Normal,0.13574817212184348,1,0,0,North,723
2,2008-12-25,34.05198126369631,Low Risk,Normal,0.11122663265077243,1,0,0,East,22
4,2009-02-16,34.03315848108299,Low Risk,Normal,0.15360567613027865,1,0,0,South,1227
2,2009-02-05,34.0121060915241,Low Risk,Normal,0.1262054466646772,1,0,0,West,440
4,2009-04-12,34.009891580003526,Low Risk,Normal,0.13382739312753805,1,0,0,North,657
3,2008-11-14,34.00742439519795,Low Risk,Normal,0.15662337143583155,1,0,0,North,1307
4,2009-02-11,34.00583836963882,Low Risk,Normal,0.14097412324876557,1,0,0,West,860
4,2009-01-18,33.93784242139597,Low Risk,Normal,0.12514277360000375,1,0,0,West,392
3,2008-12-25,33.911105954398046,Low Risk,Normal,0.1390659830115329,1,0,0,North,783
4,2009-03-25,33.85677512307807,Low Risk,Normal,0.14372367867778518,1,0,0,North,903
4,2008-11-14,33.853008816373546,Low Risk,Normal,0.15269004919777052,1,0,0,North,1158
2,2008-12-03,33.835559025412465,Low Risk,Normal,0.1594929705433787,1,0,0,North,1348
8,2008-11-13,33.80953275704631,Low Risk,Normal,0.1261425287499654,1,0,0,South,390
0,2008-12-10,33.80454791015555,Low Risk,Normal,0.11490150559314577,1,0,0,North-East,68
4,2009-03-07,33.79432375296584,Low Risk,Normal,0.15153252233476378,1,0,0,North,1111
4,2009-03-06,33.78397010947186,Low Risk,Normal,0.1541767034130503,1,0,0,South,1184
2,2009-02-01,33.710907731397995,Low Risk,Normal,0.12829633982813293,1,0,0,West,428
3,2009-03-04,33.7095441021489,Low Risk,Normal,0.1450563936723761,1,0,0,North,906
4,2009-02-14,33.69386070922255,Low Risk,Normal,0.16120002344690665,1,0,0,North,1363
3,2009-06-21,33.68000019469501,Low Risk,Normal,0.15406249984517345,1,0,0,North-West,1156
0,2009-06-21,33.68000019469501,Low Risk,Normal,0.15406249984517345,1,0,0,North-West,1156
4,2009-02-08,33.64492042851237,Low Risk,Normal,0.15092116085691937,1,0,0,West,1058
3,2009-03-23,33.62198500812291,Low Risk,Normal,0.12125909120018247,1,0,0,South,206
0,2009-04-10,33.6031061432968,Low Risk,Normal,0.1286695925178018,1,0,0,North,413
3,2009-04-10,33.6031061432968,Low Risk,Normal,0.1286695925178018,1,0,0,North,413
2,2009-02-04,33.59452284191331,Low Risk,Normal,0.13277065435190522,1,0,0,West,528
3,2009-03-24,33.59224505661171,Low Risk,Normal,0.15973470493135822,1,0,0,North,1297
3,2009-03-25,33.59125693145659,Low Risk,Normal,0.15326071255147905,1,0,0,North,1112
2,2009-01-21,33.554506827790355,Low Risk,Normal,0.13990188699225858,1,0,0,West,722
3,2009-03-03,33.493772611160786,Low Risk,Normal,0.14166969006619895,1,0,0,South,758
0,2009-04-12,33.47643616142747,Low Risk,Normal,0.13074188788328617,1,0,0,North,442
3,2009-04-12,33.47643616142747,Low Risk,Normal,0.13074188788328617,1,0,0,North,442
5,2008-11-06,33.46845854196152,Low Risk,Normal,0.11861480188242485,1,0,0,North,94
8,2008-11-10,33.46163447315253,Low Risk,Normal,0.12448818889407204,1,0,0,South,260
4,2009-05-08,33.43842592915114,Low Risk,Normal,0.15495547142995725,1,0,0,South,1124
4,2009-03-13,33.43085656515336,Low Risk,Normal,0.15109420619046338,1,0,0,North,1012
4,2009-06-14,33.41941346692917,Low Risk,Normal,0.1547285654973155,1,0,0,North,1113
4,2009-04-11,33.39106353289068,Low Risk,Normal,0.13376629624393455,1,0,0,North,508
4,2009-06-27,33.384282330724545,Low Risk,Normal,0.1560376189963466,1,0,0,South,1142
5,2009-02-27,33.352232201707245,Low Risk,Normal,0.12021458922680156,1,0,0,West,112
0,2008-11-03,33.35125837199684,Low Risk,Normal,0.12039790436260439,1,0,0,West,117
3,2008-12-31,33.31681539589493,Low Risk,Normal,0.11893313210286083,1,0,0,North,67
3,2008-12-13,33.305463035936945,Low Risk,Normal,0.15322593679551894,1,0,0,North,1043
3,2008-11-17,33.24961658258019,Low Risk,Normal,0.13652242592192487,1,0,0,North,553
3,2008-11-10,33.216815261223374,Low Risk,Normal,0.15859023280637236,1,0,0,North,1175
1,2008-12-05,33.20435197117413,Low Risk,Normal,0.1311183882762233,1,0,0,North,388
4,2008-11-17,33.198055867846755,Low Risk,Normal,0.12777209303403042,1,0,0,North,291
0,2009-05-02,33.19653090893019,Low Risk,Normal,0.15658693828246212,1,0,0,North,1113
3,2009-05-02,33.19653090893019,Low Risk,Normal,0.15658693828246212,1,0,0,North,1113
0,2009-07-05,33.19353929206624,Low Risk,Normal,0.15037492443446215,1,0,0,North,935
3,2009-07-05,33.19353929206624,Low Risk,Normal,0.15037492443446215,1,0,0,North,935
7,2008-11-21,33.193247358055444,Low Risk,Normal,0.15191907842106245,1,0,0,South,979
5,2009-01-19,33.17419065741356,Low Risk,Normal,0.1387631178920256,1,0,0,North,599
4,2009-07-29,33.16332537655989,Low Risk,Normal,0.1187062359633157,1,0,0,South,24
3,2009-03-16,33.14685231983413,Low Risk,Normal,0.155144081797301,1,0,0,South,1060
0,2009-06-16,33.05016661027984,Low Risk,Normal,0.14880226376628758,1,0,0,North,856
3,2009-06-16,33.05016661027984,Low Risk,Normal,0.14880226376628758,1,0,0,North,856
6,2008-11-12,33.03716738522192,Low Risk,Normal,0.1563739757551173,1,0,0,North,1069
8,2008-11-09,33.03270999667688,Low Risk,Normal,0.14067859053352688,1,0,0,North,620
5,2008-11-03,33.00317342509713,Low Risk,Normal,0.14849330655037407,1,0,0,North,836
9,2008-10-26,32.95631777254964,Low Risk,Normal,0.14622101367595208,1,0,0,North,760
4,2009-07-16,32.95095668465756,Low Risk,Normal,0.14223621878425935,1,0,0,North,645
3,2008-11-02,32.885727827252886,Low Risk,Normal,0.15641029577451038,1,0,0,North,1034
1,2008-10-30,32.883295706426736,Low Risk,Normal,0.14388658107349894,1,0,0,North,676
4,2009-04-10,32.87419709554659,Low Risk,Normal,0.14189513820480099,1,0,0,North,617
3,2009-03-10,32.86589832204858,Low Risk,Normal,0.16214684721644373,1,0,0,North,1193
3,2009-01-22,32.80852642469702,Low Risk,Normal,0.15130758303135816,1,0,0,North,870
3,2009-01-19,32.79171253527801,Low Risk,Normal,0.16125872020774545,1,0,0,South,1150
4,2009-01-09,32.79042254950604,Low Risk,Normal,0.14872548249730383,1,0,0,North,792
4,2009-02-17,32.77406867947043,Low Risk,Normal,0.15765665052701877,1,0,0,West,1043
0,2008-12-11,32.77148688739062,Low Risk,Normal,0.1223237375174831,1,0,0,South,34
2,2009-02-15,32.770246159188225,Low Risk,Normal,0.14153550278112254,1,0,0,South,582
1,2008-11-13,32.73888590016246,Low Risk,Normal,0.13559506296134533,1,0,0,South,405
1,2008-12-01,32.73696864087633,Low Risk,Normal,0.12842803585129303,1,0,0,North,200
7,2008-11-02,32.72718202980554,Low Risk,Normal,0.16270778548416337,1,0,0,North,1176
6,2008-11-16,32.716548816297895,Low Risk,Normal,0.15060284156449388,1,0,0,South,828
3,2008-12-24,32.710817568224115,Low Risk,Normal,0.15496043596297177,1,0,0,North,951
4,2009-04-09,32.63969556370681,Low Risk,Normal,0.14339488070453,1,0,0,North,604
4,2008-11-06,32.60638737724843,Low Risk,Normal,0.16683343821008473,1,0,0,North,1265
5,2008-11-10,32.59751234721931,Low Risk,Normal,0.14514816372079903,1,0,0,North,644
0,2009-04-11,32.55673890361152,Low Risk,Normal,0.14215941531717186,1,0,0,North,549
3,2009-04-11,32.55673890361152,Low Risk,Normal,0.14215941531717186,1,0,0,North,549
0,2008-11-19,32.55303026236021,Low Risk,Normal,0.12901564053453585,1,0,0,South,173
3,2008-11-30,32.52208986837657,Low Risk,Normal,0.1505073057829618,1,0,0,North,779
4,2009-01-23,32.520128145521205,Low Risk,Normal,0.15318663311851627,1,0,0,North-West,855
4,2009-04-15,32.44733069435046,Low Risk,Normal,0.14583973812250595,1,0,0,West,628
2,2009-02-02,32.443689992105,Low Risk,Normal,0.14131501250579148,1,0,0,West,498
3,2008-12-28,32.41250974537775,Low Risk,Normal,0.15180640400777495,1,0,0,North,790
4,2008-12-16,32.41021266573502,Low Risk,Normal,0.16436955031584333,1,0,0,North,1148
2,2008-10-29,32.38626561462895,Low Risk,Normal,0.14960752791318016,1,0,0,North,721
2,2009-03-11,32.36807834439801,Low Risk,Normal,0.1304175950324642,1,0,0,West,169
4,2009-01-13,32.32559375793734,Low Risk,Normal,0.15743657325072097,1,0,0,North,930
5,2009-02-08,32.30370700789317,Low Risk,Normal,0.1377168608606672,1,0,0,North,362
4,2008-12-08,32.26599511193158,Low Risk,Normal,0.1578634227068661,1,0,0,North,928
1,2008-11-21,32.265957020419876,Low Risk,Normal,0.13172458070261384,1,0,0,South,182
6,2008-12-11,32.22298988374094,Low Risk,Normal,0.12801830224858413,1,0,0,East,66
1,2008-11-11,32.21688000247624,Low Risk,Normal,0.13546249339248723,1,0,0,South,277
4,2008-12-07,32.19073567584483,Low Risk,Normal,0.1592968274846882,1,0,0,North,951
3,2009-02-11,32.19059352835982,Low Risk,Normal,0.15656496383663032,1,0,0,North,873
4,2009-06-12,32.18826900174136,Low Risk,Normal,0.1643279839463092,1,0,0,North,1094
3,2009-02-20,32.178599050558596,Low Risk,Normal,0.16493419736468634,1,0,0,South,1109
4,2008-11-05,32.169549421845716,Low Risk,Normal,0.15849238191840037,1,0,0,North,923
4,2009-06-05,32.16908380435256,Low Risk,Normal,0.14619754432217963,1,0,0,North,572
2,2008-11-19,32.13427701302204,Low Risk,Normal,0.16842222896924636,1,0,0,North,1198
0,2008-10-28,32.13278618925985,Low Risk,Normal,0.15410367234092548,1,0,0,South,789
5,2009-02-23,32.10471611580668,Low Risk,Normal,0.12781312826983543,1,0,0,North,32
3,2009-03-11,32.10170227157389,Low Risk,Normal,0.15071878183435194,1,0,0,South,685
5,2009-03-04,32.09236394503748,Low Risk,Normal,0.12770588492371004,1,0,0,North,26
4,2009-02-24,32.08687461177541,Low Risk,Normal,0.16510332219317853,1,0,0,North,1092
7,2008-11-05,32.06997100440454,Low Risk,Normal,0.16317695661539444,1,0,0,North,1033
5,2008-11-13,32.06696122906049,Low Risk,Normal,0.16442841990345247,1,0,0,North,1068
3,2009-02-28,32.02377854102023,Low Risk,Normal,0.16321171393956047,1,0,0,South,1023
3,2009-05-30,31.984268529455235,Low Risk,Normal,0.1590561412619665,1,0,0,North,895
0,2009-05-30,31.984268529455235,Low Risk,Normal,0.1590561412619665,1,0,0,North,895
0,2008-11-13,31.96923446870529,Low Risk,Normal,0.13745725925129654,1,0,0,North,275
2,2009-03-03,31.82807519685125,Low Risk,Normal,0.1417527101643038,1,0,0,North,364
7,2008-10-30,31.814571138454326,Low Risk,Normal,0.1424960092543025,1,0,0,North,382
4,2009-07-10,31.786036072504565,Low Risk,Normal,0.1660699643915695,1,0,0,South,1048
1,2008-11-18,31.781711680450904,Low Risk,Normal,0.14543295885800278,1,0,0,North,458
3,2009-06-01,31.749243227945048,Low Risk,Normal,0.13214355057755395,1,0,0,North,71
0,2009-06-01,31.749243227945048,Low Risk,Normal,0.13214355057755395,1,0,0,North,71
0,2008-11-17,31.74282348587119,Low Risk,Normal,0.13689231553849973,1,0,0,North,205
5,2009-03-12,31.712415060177058,Low Risk,Normal,0.13406241825345555,1,0,0,North,117
7,2008-12-07,31.70746710834161,Low Risk,Normal,0.16879237085411064,1,0,0,North,1107
0,2009-06-11,31.69972943572612,Low Risk,Normal,0.1592561767080612,1,0,0,North,833
3,2009-06-11,31.69972943572612,Low Risk,Normal,0.1592561767080612,1,0,0,North,833
5,2008-12-05,31.69749618878755,Low Risk,Normal,0.1427013087024308,1,0,0,North,360
2,2008-12-01,31.68835946533954,Low Risk,Normal,0.1686713757932627,1,0,0,North,1099
0,2008-11-20,31.67433733978012,Low Risk,Normal,0.13154174040682237,1,0,0,North,36
5,2008-10-27,31.62621771174759,Low Risk,Normal,0.16438915255695413,1,0,0,East,962
2,2009-01-09,31.623675096116074,Low Risk,Normal,0.1673185969348015,1,0,0,South,1045
4,2009-07-20,31.59851008768158,Low Risk,Normal,0.15904896101017396,1,0,0,North,803
9,2008-10-29,31.542971808002743,Low Risk,Normal,0.14423499136391915,1,0,0,West,367
3,2008-12-23,31.534582791409694,Low Risk,Normal,0.16045795769982762,1,0,0,North,828
1,2008-11-06,31.527162081996263,Low Risk,Normal,0.1450675930589242,1,0,0,North,387
2,2009-03-04,31.497552044271732,Low Risk,Normal,0.14454361869815507,1,0,0,West,365
1,2008-12-02,31.49625125483803,Low Risk,Normal,0.13611004435723062,1,0,0,South,124
4,2008-10-29,31.490348903169146,Low Risk,Normal,0.16384013706041473,1,0,0,North,914
2,2009-01-01,31.476000124220533,Low Risk,Normal,0.1451437855371725,1,0,0,East,377
2,2009-02-03,31.452005317740692,Low Risk,Normal,0.14891783883740045,1,0,0,West,479
2,2009-02-17,31.402149173027155,Low Risk,Normal,0.14884298722334877,1,0,0,West,465
0,2009-06-26,31.399429891746223,Low Risk,Normal,0.1451865560881575,1,0,0,West,360
3,2009-06-26,31.399429891746223,Low Risk,Normal,0.1451865560881575,1,0,0,West,360
4,2008-12-09,31.387416993825855,Low Risk,Normal,0.1438150767524352,1,0,0,North,318
7,2008-11-03,31.35983403649787,Low Risk,Normal,0.16829210958851182,1,0,0,North,1010
4,2009-07-05,31.352606003809157,Low Risk,Normal,0.1629213175805626,1,0,0,North,855
4,2009-07-25,31.331333858125937,Low Risk,Normal,0.1668478650433397,1,0,0,North,962
2,2009-03-01,31.331060715041005,Low Risk,Normal,0.14975106756592144,1,0,0,West,474
6,2008-12-06,31.32005334048881,Low Risk,Normal,0.15671050720661794,1,0,0,North,670
3,2008-12-30,31.306749507990023,Low Risk,Normal,0.16239264823317567,1,0,0,South,829
1,2008-11-10,31.29842675272113,Low Risk,Normal,0.13789964189575243,1,0,0,East,128
7,2008-11-06,31.28842104535273,Low Risk,Normal,0.1662596124691127,1,0,0,North,935
0,2008-12-14,31.287001335822783,Low Risk,Normal,0.1362779905855931,1,0,0,South,79
4,2009-04-02,31.26972718028499,Low Risk,Normal,0.14928136606676073,1,0,0,North,446
4,2008-12-05,31.265880978118393,Low Risk,Normal,0.15593582294280983,1,0,0,South,635
4,2009-06-11,31.25290442666431,Low Risk,Normal,0.15737550549086315,1,0,0,North,673
2,2009-02-12,31.24828039351252,Low Risk,Normal,0.14360865957258273,1,0,0,West,279
2,2008-12-02,31.2371484122107,Low Risk,Normal,0.16339344436020714,1,0,0,West,841
4,2008-11-02,31.21644802295735,Low Risk,Normal,0.16671956007918814,1,0,0,North,931
2,2009-01-10,31.21581810404106,Low Risk,Normal,0.13848330739671771,1,0,0,North,125
4,2009-03-12,31.165752196955548,Low Risk,Normal,0.1523557617630375,1,0,0,North,509
0,2008-11-22,31.1441512486401,Low Risk,Normal,0.14030722664647544,1,0,0,South,160
3,2009-06-20,31.13301491612049,Low Risk,Normal,0.14618152979966698,1,0,0,South,325
0,2009-06-20,31.13301491612049,Low Risk,Normal,0.14618152979966698,1,0,0,South,325
2,2009-02-20,31.122091319032744,Low Risk,Normal,0.1433994044632132,1,0,0,West,243
9,2008-12-04,31.116006934224526,Low Risk,Normal,0.16002362406196008,1,0,0,North,716
3,2009-06-23,31.067220626550867,Low Risk,Normal,0.16635200534626043,1,0,0,North,885
0,2009-06-23,31.067220626550867,Low Risk,Normal,0.16635200534626043,1,0,0,North,885
4,2009-03-22,31.064389303968092,Low Risk,Normal,0.17306807843233113,1,0,0,North,1076
5,2008-10-31,31.05479782953362,Low Risk,Normal,0.16782210983238327,1,0,0,North,924
3,2009-05-05,31.0310231754536,Low Risk,Normal,0.14846852947942923,1,0,0,North,366
0,2009-05-05,31.0310231754536,Low Risk,Normal,0.14846852947942923,1,0,0,North,366
3,2008-11-15,30.963749855151615,Low Risk,Normal,0.15523136635517143,1,0,0,North,543
7,2008-11-20,30.940650461173213,Low Risk,Normal,0.15885779744249617,1,0,0,East,641
4,2008-11-08,30.92790945828611,Low Risk,Normal,0.171718258680141,1,0,0,North,1005
5,2008-11-11,30.926667040736294,Low Risk,Normal,0.17039713249319072,1,0,0,North,967
4,2009-07-17,30.911798484100267,Low Risk,Normal,0.15804718974321763,1,0,0,South,611
3,2009-03-12,30.907443401090994,Low Risk,Normal,0.1583638146993624,1,0,0,North,619
0,2008-11-10,30.902043496103154,Low Risk,Normal,0.14032866919454495,1,0,0,North,103
2,2009-03-19,30.88908386520719,Low Risk,Normal,0.14288946147491716,1,0,0,North,173
4,2009-03-24,30.880203332368747,Low Risk,Normal,0.1553323045266607,1,0,0,South,526
2,2009-02-11,30.86405266721302,Low Risk,Normal,0.15262880105614507,1,0,0,West,445
2,2009-02-22,30.863666574815134,Low Risk,Normal,0.15438397465376424,1,0,0,West,495
1,2008-11-14,30.850752686809646,Low Risk,Normal,0.15210899139791573,1,0,0,North,427
3,2009-01-27,30.841211866253918,Low Risk,Normal,0.16469749621530316,1,0,0,North,784
4,2009-05-28,30.82718375885752,Low Risk,Normal,0.17143684881289228,1,0,0,North,973
4,2009-04-30,30.821315178606454,Low Risk,Normal,0.1624807348541389,1,0,0,North,716
0,2008-10-24,30.816331453818698,Low Risk,Normal,0.14279528214641235,1,0,0,North,153
0,2009-06-17,30.815390105084273,Low Risk,Normal,0.15135266847807233,1,0,0,North,397
3,2009-06-17,30.815390105084273,Low Risk,Normal,0.15135266847807233,1,0,0,North,397
7,2008-12-13,30.801258944488765,Low Risk,Normal,0.1676235122443117,1,0,0,North,858
4,2008-12-21,30.79031693429049,Low Risk,Normal,0.14255668050106862,1,0,0,North,140
4,2009-04-16,30.757888110676074,Low Risk,Normal,0.1638505216012741,1,0,0,South,740
4,2009-07-18,30.751797681997793,Low Risk,Normal,0.1670197818220504,1,0,0,South,829
4,2009-06-17,30.74851036320257,Low Risk,Normal,0.1682385201520838,1,0,0,North,863
5,2009-03-07,30.743419652427725,Low Risk,Normal,0.14154614189381792,1,0,0,North,100
2,2009-02-26,30.742302941476943,Low Risk,Normal,0.1538541727885353,1,0,0,West,451
3,2009-02-13,30.737748675274755,Low Risk,Normal,0.16261687870941932,1,0,0,North,700
3,2009-01-05,30.72588937054986,Low Risk,Normal,0.14502102100990621,1,0,0,North,195
6,2008-11-13,30.709227720975637,Low Risk,Normal,0.1711939865443597,1,0,0,North,938
2,2009-02-10,30.708572373972068,Low Risk,Normal,0.14845908268625363,1,0,0,West,289
3,2009-01-14,30.707149590646388,Low Risk,Normal,0.14752489033875565,1,0,0,North,262
4,2009-07-04,30.680386178809513,Low Risk,Normal,0.1730112234357875,1,0,0,North,983
3,2009-05-27,30.664913449904205,Low Risk,Normal,0.1689005038818529,1,0,0,North,862
0,2009-05-27,30.664913449904205,Low Risk,Normal,0.1689005038818529,1,0,0,North,862
6,2008-12-02,30.65568516987189,Low Risk,Normal,0.14049066987067044,1,0,0,West,49
3,2009-03-06,30.624361836357753,Low Risk,Normal,0.16818744659752682,1,0,0,North,832
2,2008-12-24,30.623587413335677,Low Risk,Normal,0.14335119030677412,1,0,0,North,123
9,2008-10-28,30.599949964469094,Low Risk,Normal,0.15420015975950868,1,0,0,East,427
3,2009-02-10,30.59950828710312,Low Risk,Normal,0.17280959812100882,1,0,0,North,958
